CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1	rotigotine	pKi=10.19999981	pKi=10.19999981	pKi=10.19999981	pKi=7.7
CCCCCCCCCCCC(=O)OCN1C(=O)CCC2=CC=C(OCCCCN3CCN(CC3)C3=C(Cl)C(Cl)=CC=C3)C=C12	aripiprazole lauroxil	pKi=9.46852112	pKi=9.46852112	pKi=9.46852112
CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1	haloperidol decanoate	pKi=8.75
O=C1NC2=C(C=C1)C=CC(OCCCCN1CCN(CC1)C1=C3C=CSC3=CC=C1)=C2	brexpiprazole	pKi=9.52287865	pKi=9.52287865	pKi=9.52287865
[H][C@@]12[C@H]3CC[C@H](C3)[C@]1([H])C(=O)N(C[C@@H]1CCCC[C@@]1([H])CN1CCN(CC1)C1=NSC3=C1C=CC=C3)C2=O	lurasidone	pKi=9.00261402	pKi=9.00261402	pKi=9.00261402
CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCC(O)C5=N1	paliperidone	pKi=8.47002888	pKi=8.47002888	pKi=8.47002888
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F	triflupromazine	pKi=8.55284214	pKi=8.55284214	pKi=8.55284214
CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1	trifluoperazine	pKi=8.84096813	pKi=8.84096813	pKi=8.84096813
CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1	thiothixene	pKi=9.34678745	pKi=9.34678745	pKi=9.34678745
CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)S(=O)(=O)N(C)C)CC1	pipotiazine palmitate	pKi=9.69896984	pKi=9.69896984	pKi=9.69896984
CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-]	mesoridazine	pKi=7.72445822	pKi=7.72445822	pKi=7.72445822
CCCCCCC(=O)OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1	fluphenazine enanthate	pKi=9.26760578	pKi=9.26760578	pKi=9.26760578
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34	droperidol	pKi=9.60206032	pKi=9.60206032	pKi=9.60206032	pIC50=8.62
CCC(=O)C1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(CCO)CC3)C2=C1	carfenazine
CC(=O)C1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(CCO)CC3)C2=C1	acetophenazine
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(CC=C)C1	cabergoline	pKi=9.10000038	pKi=9.10000038	pKi=9.10000038
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1	domperidone	pKi=8.32499981	pKi=8.32499981	pKi=8.32499981	pIC50=8.58
OCCN1CCN(CC\C=C/2\c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1	flupentixol	pKi=8.81999969	pKi=8.81999969	pKi=8.81999969
C(N1CCN(CC1)C1=NC=CC=N1)C1=CC2=C(OCO2)C=C1	piribedil	pKi=6.8499999	pKi=6.8499999	pKi=6.8499999
CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34	apomorphine	pKi=9.21	pKi=9.21	pKi=9.21	pKi=7.01
CN(C)CC\C=C1\C2=CC=CC=C2SC2=C1C=C(Cl)C=C2	chlorprothixene	pKi=8.53	pKi=8.53	pKi=8.53	pKi=8.53
[H]C12CN(C)CC1([H])C1=C(OC3=C2C=CC=C3)C=CC(Cl)=C1	asenapine	pKi=8.75	pKi=8.75	pKi=8.75
COc1cc(ccc1OCCCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)C	iloperidone	pKi=8.9687	pKi=8.9687	pKi=8.9687
Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45	ziprasidone	pKi=8.32	pKi=8.32	pKi=8.32	pKi=7.9
CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1	thioridazine	pIC50=7.4	pIC50=7.4	pIC50=7.4	pIC50=7.46
CCSC1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(C)CC3)C2=C1	thiethylperazine	pKi=8.699	pKi=8.699	pKi=8.699
CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2	ropinirole	pKi=6.17	pKi=6.17	pKi=6.17	pKi=8.14
CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1	risperidone	pKi=8.49	pKi=8.49	pKi=8.49	pIC50=7.7
OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24	quetiapine	pIC50=6.4828	pIC50=6.4828	pIC50=6.4828	pKi=7.16
CN(C)CCCN1c2ccccc2Sc3ccccc13	promazine	pKi=6.7037	pKi=6.7037	pKi=6.7037
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1	prochlorperazine	pKi=8.7642	pKi=8.7642	pKi=8.7642	pIC50=7.96
CCCN[C@H]1CCC2=C(C1)SC(N)=N2	pramipexole	pEC50=6.6	pEC50=6.6	pEC50=6.6	pKi=7.4
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5	pimozide	pKi=8.8623	pKi=8.8623	pKi=8.8623	pKd=7.54
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1	perphenazine	pKi=9.32	pKi=9.32	pKi=9.32	pIC50=9.52
CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34	pergolide	pEC50=8.3	pEC50=8.3	pEC50=8.3	pKi=7.3
CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24	olanzapine	pKi=8.5229	pKi=8.5229	pKi=8.5229	pKi=7.0
CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2	molindone	pIC50=6.1568	pIC50=6.1568	pIC50=6.1568
CCN(CC)CCNC(=O)C1=C(OC)C=C(N)C(Cl)=C1	metoclopramide	pKi=7.1938	pKi=7.1938	pKi=7.1938	pKi=7.38
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3	haloperidol	pKi=9.15	pKi=9.15	pKi=9.15	pKi=7.75
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1	fluphenazine	pKi=9.269	pKi=9.269	pKi=9.269	pIC50=8.79
CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24	clozapine	pKi=6.86	pKi=6.86	pKi=6.86	pKi=7.04
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13	chlorpromazine	pKi=8.15	pKi=8.15	pKi=8.15	pIC50=7.27	pKi=8.52
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C	bromocriptine	pKi=9.7	pKi=9.7	pKi=9.7	pKi=7.82
Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl	aripiprazole	pKi=8.71	pKi=8.71	pKi=8.71	pEC50=7.41
OCCN1CCN(CC\C=C2\C3=CC=CC=C3SC3=CC=C(Cl)C=C23)CC1	zuclopenthixol
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	levodopa
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1	bromperidol	pKi=8.43	pKi=8.43	pKi=8.43
CCN1CCCC1CNC(=O)C1=C(OC)C=C(N)C(=C1)S(=O)(=O)CC	amisulpride	pKi=8.5528	pKi=8.5528	pKi=8.5528	pKi=7.9
CN1CCN(CC1)C1=NC2=C(OC3=CC=C(Cl)C=C13)C=CC=C2	loxapine	pKi=7.68	pKi=7.68	pKi=7.68	pIC50=7.27
CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O	sulpiride	pKi=8.12	pKi=8.12	pKi=8.12	pKi=7.17
CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC	remoxipride	pIC50=6.06	pIC50=6.06	pIC50=6.06
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4	spiperone	pKi=10.22	pKi=10.22	pKi=10.22	pIC50=8.9
CCCCCCCCCCCCCCCC(=O)OC1CCCN2C(=O)C(CCN3CCC(CC3)C3=NOC4=C3C=CC(F)=C4)=C(C)N=C12	paliperidone palmitate
CCN(CC)C(=O)C1CN2CCC3=C(C=C(OC)C(OC)=C3)C2CC1OC(C)=O	benzquinamide	pKi=5.4000001	pKi=5.4000001	pKi=5.4000001
CCN1CCN(CC1)C1=NC2=C(CCCCCC2)C(=C1)C1=CC=C(F)C=C1	blonanserin	pKi=9.8538723	pKi=9.8538723	pKi=9.8538723	pKi=9.85
[H][C@@]12CCCC[C@]1([H])C(=O)N(CCCCN1CCN(CC1)C1=NSC3=CC=CC=C13)C2=O	perospirone	pKi=9.22000027	pKi=9.22000027	pKi=9.22000027
FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2	sertindole	pKi=9.35	pKi=9.35	pKi=9.35	pKi=8.13
CCCCCCCCCC(=O)OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1	fluphenazine decanoate
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1	cariprazine	pKi=9.31000042	pKi=9.31000042	pKi=9.31000042	pKi=7.75	pKi=8.24
CC(C)c1cc2CCN(C)CCc2cc1NS(=O)(=O)c3ccc(cc3)c4ccc(Cl)cc4	CHEMBL397476	pKi=7.0
CC(CN1c2ccccc2Sc3ccccc13)N(C)C	CHEMBL643	pIC50=7.0
CC1(C)C[C@@H]2C[C@@](C)(CN2CCN3CCN(C3=O)c4cccc(Cl)c4)C1	CHEMBL563563	pKi=7.0
CCCN(CCC)[C@@H]1CCc2c(C1)ccc(CCc3ccc(cc3)C(F)(F)F)c2OC	CHEMBL424458	pKi=7.0
CCCN(CCCCNC(=O)c1ccc(cc1)c2ccccc2)C3CCc4c(C3)cccc4C#N	CHEMBL416508	pKi=7.0
CCCN(CCCCNC(=O)c1ccc(cc1)c2ccccc2)C3CCn4ncc(Cl)c4C3	CHEMBL1765630	pKi=7.0
CCCN1CC[C@@H]2Cc3c(C[C@@H]12)cccc3OC	CHEMBL11388	pKi=7.0
CCCOc1ccc2CC3N(CCc4cc(OC)c(O)cc34)Cc2c1OC	CHEMBL3780506	pKi=7.0
CCOCCn1cc(COc2ccc(CN3CCN(CC3)c4ccccc4OC)cc2OC)nn1	CHEMBL1803051	pKi=7.0
CCS(=O)(=O)c1ccc(OC)c(c1)c2ccc(CN3CCCCC[C@H]3c4ccccc4)[nH]2	CHEMBL2093000	pKi=7.0
CCS(=O)(=O)c1ccc(OC)c(c1)c2ccc(CN3CCc4ccccc4C3)[nH]2	CHEMBL419760	pKi=7.0
CN(CCC=C1c2ccccc2CCc3ccccc13)Cc4ccc(OCCCN5CCCCC5)cc4	CHEMBL459350	pKi=7.0
CN1C(=O)c2ccccc2[S+]([O-])c3ccc(cc13)C(=O)NCCc4cccs4	CHEMBL3234544	pKi=7.0
CN1CCc2ccc(NS(=O)(=O)c3ccc(cc3)c4c(C)onc4C)cc2CC1	CHEMBL230930	pKi=7.0
CNC(=O)c1ccc(cc1)c2ccc(cc2)C(=O)NCCCCN3CCc4ccc(OS(=O)(=O)C(F)(F)F)cc4C3	CHEMBL54777	pKi=7.0
CO\N=C(/CCN1CCN(CC1)c2ccccn2)\c3cccc(F)c3	CHEMBL426510	pKi=7.0
COc1cc2CCN3CC[C@](O)(C[C@@H]3c2cc1O)c4ccc(Cl)cc4	CHEMBL2335741	pKi=7.0
COc1ccc(CCN(C)CCN2CCN(C2=O)c3cccc(Cl)c3)cc1OC	CHEMBL554693	pKi=7.0
COc1ccc(Cl)cc1NC(=O)NC2CCC(CC2)N3CCN(CC3)c4ccccc4OC(C)C	CHEMBL271913	pKi=7.0
COc1ccc(Cl)cc1S(=O)(=O)N[C@@H]2CC[C@@H](CC2)N3CCN(CC3)c4ccccc4OC(C)C	CHEMBL233816	pKi=7.0
COc1ccc(OC)c(c1)N2CCN(CCCCNC(=O)c3ccc(Br)cc3)CC2	CHEMBL70866	pKi=7.0
COc1ccc(cc1c2ccc(CN3CCCCCC3c4ccccc4)[nH]2)S(=O)(=O)N(C)C	CHEMBL280490	pKi=7.0
COc1ccc(cc1c2ccc(CN3CCCCCC3c4ccccc4)[nH]2)S(=O)(=O)N5CCOCC5	CHEMBL423198	pKi=7.0
COc1ccccc1N2CCCN(CCCCNC(=O)c3ccc(SC)cc3)CC2	CHEMBL2386606	pKi=7.0
COc1ccccc1N2CCCN(CCCCNC(=O)c3cccc4C(=O)c5ccccc5c34)CC2	CHEMBL2386617	pKi=7.0
COc1ccccc1N2CCN(CCCCCCNS(=O)(=O)c3ccc4ccccc4c3)CC2	CHEMBL1221594	pKi=7.0
COc1ccccc1N2CCN(CCCCNC(=O)c3cc4ccccn4n3)CC2	CHEMBL142020	pKi=7.0
COc1ccccc1N2CCN(Cc3cn4cc(C)cc(N5CCOCC5)c4n3)CC2	CHEMBL211118	pKi=7.0
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc5ccccc5)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCCNC(=O)[C@H](Cc6ccc(F)cc6)NC1=O)NCCSC[C@@H]7C[C@H]8[C@@H](Cc9c[nH]c%10cccc8c9%10)N(C)C7	CHEMBL3647678	pKi=7.0
Cc1ccc(C)c(c1)N2CCN(CCCCNC(=O)c3cc(C)ccc3C)CC2	CHEMBL1258495	pKi=7.0
Cc1cccc2C(=O)N(CCCCCN3CCC(=CC3)c4c[nH]c5ccccc45)C(=O)c12	CHEMBL129852	pKi=7.0
Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(cc5)C(F)(F)F)n2C	CHEMBL3774540	pKi=7.0
Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(cc5F)C(F)(F)F)n2C	CHEMBL3775226	pKi=7.0
Cc1oc(nn1)c2ccc(cc2)c3ccc(cc3)C(=O)NCCCCN4CCc5ccc(OS(=O)(=O)C(F)(F)F)cc5C4	CHEMBL279925	pKi=7.0
Cl.COc1ccccc1\C=C\C(=O)N[C@@H]2CC[C@@H](CCN3CCc4ccc(OS(=O)(=O)C)cc4CC3)CC2	CHEMBL2368633	pKi=7.0
Cl.O=C(N[C@@H]1CC[C@@H](CCN2CCc3ccc(cc3C2)C#N)CC1)c4cc5ccccc5[nH]4	CHEMBL2113347	pKi=7.0
Clc1ccc(cc1Cl)C(=O)N[C@H]2CCN(Cc3ccc(OC4CCNCC4)c(Br)c3)C2	CHEMBL495075	pKi=7.0
Clc1cccc(c1)N2CCN(CCN3Cc4ccccc4C3)C2=O	CHEMBL560177	pKi=7.0
Cn1c(SCCCN2CC3CCN(C3C2)c4cccc(OC(F)(F)F)c4)nnc1c5cnccn5	CHEMBL3774895	pKi=7.0
Cn1c(SCCCN2CC3CCN(C3C2)c4cccc(c4)C#N)nnc1c5cnccn5	CHEMBL3775667	pKi=7.0
Fc1ccc(\C=C\C(=O)N[C@@H]2CC[C@@H](CCN3Cc4ccc(Br)cc4C3)CC2)cc1	CHEMBL351300	pKi=7.0
Fc1ccc(cc1)[Si]2(CCC(C2)N3CCN(CC3)c4ccccc4)c5ccc(F)cc5	CHEMBL134423	pIC50=7.0
Fc1ccc2[nH]c3CC(CNC[C@H]4COc5c6CC(=O)Nc6ccc5O4)CCc3c2c1	CHEMBL565935	pKi=7.0
NC(=O)C1CCC(CN2CCC(=C(c3ccccc3)c4ccc(F)cc4)CC2)O1	CHEMBL282927	pKi=7.0
O=C(NC1CCC(CCN2CCN(CC2)c3ccccc3)CC1)C4CCCCC4	CHEMBL80571	pKi=7.0
O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCCc34)CC1)c5ccc(cc5)c6cccnc6	CHEMBL3695445	pKi=7.0
O=C(N[C@@H]1CC[C@@H](CCN2CCC(CC2)c3cccc4OCOc34)CC1)C5CCC5	CHEMBL3664866	pKi=7.0
O=C(N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc4OCOc34)CC1)c5ccc(cc5)C#N	CHEMBL3698009	pKi=7.0
O=S(=O)(NCCCCN1CCN(CC1)c2noc3ccccc23)c4cnc5ccccn45	CHEMBL3289987	pKi=7.0
O[C@@H](CCCN1CCN(CC1)c2ccccn2)c3ccc(F)cc3	CHEMBL339963	pKi=7.0
Oc1ccc(CCNCCS(=O)(=O)CCCOCCc2ccccc2)c3sc(O)nc13	CHEMBL82663	pIC50=7.0
CC(=O)Nc1cccc(OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c1	CHEMBL3805600	pIC50=7.01
CCC(C)N1CCC[C@H](C1)c2cccc(c2)C#N	CHEMBL413483	pKi=7.01
CCCCCN1CCN2C(C1)Cc3c[nH]c4cccc2c34	CHEMBL3286573	pKi=7.01
CO\N=C(/CCN1CCN(CC1)c2ccccn2)\c3cccc(Cl)c3	CHEMBL212784	pKi=7.01
COc1cc(CCNC[C@H](O)c2ccc(O)c3NC(=O)COc23)ccc1OCCCc4ccccc4	CHEMBL3798748	pEC50=7.01
